"age"	"workclass"	"education"	"educationNum"	"maritalStatus"	"occupation"	"relationship"	"race"	"sex"	"nativeCountry"
55	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	"United-States"
47	"Self-emp-not-inc"	"HS-grad"	9	"Married-spouse-absent"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
45	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	"United-States"
50	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
36	"Private"	"HS-grad"	9	"Divorced"	"Machine-op-inspct"	"Unmarried"	"White"	"Male"	"United-States"
45	"Private"	"HS-grad"	9	"Never-married"	"Sales"	"Not-in-family"	"White"	"Female"	"United-States"
23	"Private"	"HS-grad"	9	"Never-married"	"Transport-moving"	"Not-in-family"	"White"	"Male"	"United-States"
37	"Private"	"Assoc-acdm"	12	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
38	"State-gov"	"Doctorate"	16	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
27	"Private"	"Some-college"	10	"Never-married"	"Handlers-cleaners"	"Own-child"	"Black"	"Male"	"United-States"
29	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Wife"	"White"	"Female"	"United-States"
45	"Local-gov"	"Masters"	14	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	"United-States"
41	"Self-emp-inc"	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
38	"Self-emp-not-inc"	"Some-college"	10	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Female"	"United-States"
27	"Private"	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	"United-States"
44	"Federal-gov"	"HS-grad"	9	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
33	"Federal-gov"	"Masters"	14	"Married-civ-spouse"	"Transport-moving"	"Husband"	"Black"	"Male"	"Nicaragua"
28	"Self-emp-inc"	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"Black"	"Male"	"United-States"
32	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
43	"Private"	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
45	"Local-gov"	"HS-grad"	9	"Divorced"	"Other-service"	"Own-child"	"Black"	"Female"	"United-States"
52	"Federal-gov"	"Assoc-acdm"	12	"Married-civ-spouse"	"Other-service"	"Husband"	"White"	"Male"	"United-States"
24	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Male"	"United-States"
47	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
53	"Self-emp-inc"	"Doctorate"	16	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	"United-States"
31	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
30	"Private"	"Assoc-voc"	11	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
56	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
49	"Federal-gov"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
38	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
19	"Private"	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Male"	"United-States"
39	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
38	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
47	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
58	"Private"	"11th"	7	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
27	"Private"	"HS-grad"	9	"Never-married"	"Transport-moving"	"Not-in-family"	"Black"	"Male"	"United-States"
59	"Local-gov"	"Masters"	14	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	"United-States"
24	"Private"	"Bachelors"	13	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	"United-States"
42	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	"United-States"
53	"State-gov"	"Masters"	14	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
35	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	"United-States"
36	"Local-gov"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"Asian-Pac-Islander"	"Female"	"China"
26	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"Mexico"
33	"Private"	"9th"	5	"Separated"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	"United-States"
29	"Private"	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
43	"Private"	"11th"	7	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	"United-States"
35	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
48	"Private"	"Bachelors"	13	"Married-spouse-absent"	"Prof-specialty"	"Other-relative"	"Asian-Pac-Islander"	"Female"	"Philippines"
45	"Local-gov"	"Masters"	14	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Female"	"United-States"
43	"Private"	"HS-grad"	9	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	"United-States"
27	"Private"	"9th"	5	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	"United-States"
21	"Private"	"7th-8th"	4	"Never-married"	"Craft-repair"	"Own-child"	"White"	"Male"	"United-States"
39	"Private"	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
52	"Self-emp-not-inc"	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
41	"Self-emp-inc"	"Bachelors"	13	"Widowed"	"Prof-specialty"	"Unmarried"	"White"	"Female"	"United-States"
48	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
53	"State-gov"	"HS-grad"	9	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	"United-States"
33	"Local-gov"	"Assoc-acdm"	12	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
37	"Private"	"10th"	6	"Never-married"	"Craft-repair"	"Own-child"	"White"	"Male"	"United-States"
43	"Federal-gov"	"Doctorate"	16	"Separated"	"Prof-specialty"	"Unmarried"	"Black"	"Female"	"United-States"
20	"Private"	"Some-college"	10	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
47	"Private"	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
36	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	"United-States"
41	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
67	"Private"	"7th-8th"	4	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
38	"Private"	"Bachelors"	13	"Married-spouse-absent"	"Craft-repair"	"Not-in-family"	"Black"	"Male"	"Dominican-Republic"
47	"Self-emp-not-inc"	"Masters"	14	"Never-married"	"Exec-managerial"	"Not-in-family"	"Black"	"Male"	"United-States"
39	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	"United-States"
36	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"Black"	"Male"	"United-States"
24	"Private"	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"Black"	"Male"	"United-States"
50	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	"United-States"
21	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Not-in-family"	"White"	"Female"	"United-States"
21	"Private"	"9th"	5	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	"Mexico"
40	"Private"	"HS-grad"	9	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
19	"Private"	"Some-college"	10	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
38	"Private"	"HS-grad"	9	"Never-married"	"Machine-op-inspct"	"Not-in-family"	"White"	"Female"	"United-States"
34	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
44	"Local-gov"	"Some-college"	10	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	"United-States"
20	"Private"	"Assoc-acdm"	12	"Never-married"	"Sales"	"Own-child"	"White"	"Female"	"United-States"
44	"Private"	"HS-grad"	9	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	"England"
49	"Local-gov"	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
45	"Self-emp-inc"	"Assoc-acdm"	12	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
24	"Private"	"HS-grad"	9	"Never-married"	"Craft-repair"	"Own-child"	"White"	"Male"	"United-States"
34	"Private"	"HS-grad"	9	"Divorced"	"Adm-clerical"	"Own-child"	"White"	"Male"	"United-States"
58	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
39	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
22	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	"United-States"
38	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Wife"	"White"	"Female"	"United-States"
32	"Federal-gov"	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
45	"State-gov"	"HS-grad"	9	"Divorced"	"Transport-moving"	"Not-in-family"	"White"	"Male"	"United-States"
23	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"Black"	"Male"	"United-States"
35	"Private"	"Assoc-acdm"	12	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
52	"Private"	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
55	"Private"	"Some-college"	10	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
23	"Private"	"HS-grad"	9	"Never-married"	"Farming-fishing"	"Own-child"	"White"	"Male"	"United-States"
22	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Adm-clerical"	"Own-child"	"Amer-Indian-Eskimo"	"Female"	"United-States"
27	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
24	"Private"	"Assoc-acdm"	12	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
21	"Private"	"Some-college"	10	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
49	"Private"	"Bachelors"	13	"Divorced"	"Sales"	"Other-relative"	"White"	"Female"	"United-States"
32	"Private"	"12th"	8	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	"United-States"
64	"Private"	"Some-college"	10	"Widowed"	"Other-service"	"Unmarried"	"White"	"Female"	"United-States"
37	"Self-emp-not-inc"	"HS-grad"	9	"Never-married"	"Farming-fishing"	"Unmarried"	"White"	"Male"	"United-States"
61	"Private"	"7th-8th"	4	"Married-spouse-absent"	"Machine-op-inspct"	"Not-in-family"	"White"	"Male"	"Guatemala"
44	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Wife"	"White"	"Female"	"United-States"
53	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
43	"Private"	"Masters"	14	"Never-married"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	"United-States"
60	"State-gov"	"Doctorate"	16	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
23	"Private"	"Some-college"	10	"Never-married"	"Sales"	"Own-child"	"White"	"Female"	"United-States"
25	"Private"	"Masters"	14	"Married-civ-spouse"	"Machine-op-inspct"	"Not-in-family"	"White"	"Male"	"Mexico"
29	"Private"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
51	"Private"	"Bachelors"	13	"Divorced"	"Prof-specialty"	"Unmarried"	"White"	"Female"	"England"
47	"Private"	"1st-4th"	2	"Married-spouse-absent"	"Farming-fishing"	"Not-in-family"	"White"	"Male"	"Mexico"
20	"Private"	"HS-grad"	9	"Never-married"	"Exec-managerial"	"Unmarried"	"White"	"Female"	"United-States"
25	"Private"	"11th"	7	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"Poland"
27	"Private"	"10th"	6	"Married-civ-spouse"	"Machine-op-inspct"	"Husband"	"White"	"Male"	"United-States"
23	"Private"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
18	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	"United-States"
23	"Private"	"7th-8th"	4	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
59	"Self-emp-not-inc"	"HS-grad"	9	"Divorced"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	"United-States"
46	"Private"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
46	"Local-gov"	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"Black"	"Male"	"United-States"
36	"Local-gov"	"11th"	7	"Never-married"	"Other-service"	"Unmarried"	"White"	"Female"	"United-States"
44	"Private"	"HS-grad"	9	"Married-spouse-absent"	"Machine-op-inspct"	"Unmarried"	"White"	"Female"	"United-States"
17	"Private"	"11th"	7	"Never-married"	"Sales"	"Own-child"	"White"	"Male"	"United-States"
27	"Private"	"Some-college"	10	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Male"	"United-States"
32	"Private"	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
53	"Private"	"HS-grad"	9	"Divorced"	"Other-service"	"Not-in-family"	"Black"	"Male"	"United-States"
22	"Private"	"Some-college"	10	"Never-married"	"Prof-specialty"	"Own-child"	"White"	"Male"	"United-States"
30	"Private"	"Assoc-acdm"	12	"Never-married"	"Prof-specialty"	"Own-child"	"White"	"Female"	"United-States"
47	"Self-emp-not-inc"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
68	"Self-emp-not-inc"	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
39	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
22	"Private"	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
20	"Private"	"HS-grad"	9	"Never-married"	"Sales"	"Own-child"	"White"	"Female"	"United-States"
21	"Private"	"HS-grad"	9	"Never-married"	"Handlers-cleaners"	"Other-relative"	"White"	"Male"	"Jamaica"
30	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
25	"Private"	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
23	"State-gov"	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	"United-States"
40	"State-gov"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Other-relative"	"White"	"Male"	"United-States"
26	"Federal-gov"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Not-in-family"	"Asian-Pac-Islander"	"Male"	"United-States"
57	"Self-emp-not-inc"	"Assoc-voc"	11	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
36	"Private"	"Assoc-voc"	11	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"White"	"Male"	"United-States"
49	"State-gov"	"Bachelors"	13	"Divorced"	"Prof-specialty"	"Not-in-family"	"White"	"Male"	"United-States"
58	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
32	"Private"	"Some-college"	10	"Divorced"	"Exec-managerial"	"Not-in-family"	"Black"	"Male"	"United-States"
59	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
42	"State-gov"	"Bachelors"	13	"Never-married"	"Adm-clerical"	"Other-relative"	"White"	"Female"	"United-States"
37	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Husband"	"Asian-Pac-Islander"	"Male"	"Iran"
40	"Private"	"Prof-school"	15	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
47	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Transport-moving"	"Husband"	"White"	"Male"	"United-States"
56	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
30	"Private"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
42	"Private"	"HS-grad"	9	"Widowed"	"Exec-managerial"	"Not-in-family"	"Black"	"Female"	"United-States"
21	"Private"	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Male"	"United-States"
21	"Private"	"HS-grad"	9	"Married-spouse-absent"	"Machine-op-inspct"	"Own-child"	"White"	"Female"	"Dominican-Republic"
47	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Tech-support"	"Wife"	"White"	"Female"	"United-States"
22	"Self-emp-not-inc"	"Some-college"	10	"Never-married"	"Farming-fishing"	"Own-child"	"White"	"Male"	"United-States"
35	"Private"	"Assoc-acdm"	12	"Never-married"	"Adm-clerical"	"Not-in-family"	"White"	"Female"	"United-States"
41	"Private"	"11th"	7	"Never-married"	"Handlers-cleaners"	"Other-relative"	"Black"	"Female"	"United-States"
43	"Federal-gov"	"Bachelors"	13	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	"United-States"
60	"Private"	"Some-college"	10	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
73	"Private"	"7th-8th"	4	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
90	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Exec-managerial"	"Wife"	"White"	"Female"	"England"
62	"Federal-gov"	"HS-grad"	9	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
28	"Private"	"HS-grad"	9	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
45	"Private"	"Some-college"	10	"Married-civ-spouse"	"Craft-repair"	"Husband"	"White"	"Male"	"United-States"
19	"Private"	"HS-grad"	9	"Never-married"	"Sales"	"Not-in-family"	"White"	"Male"	"United-States"
30	"Private"	"HS-grad"	9	"Never-married"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
19	"Private"	"12th"	8	"Never-married"	"Handlers-cleaners"	"Own-child"	"Black"	"Female"	"United-States"
23	"Private"	"Some-college"	10	"Never-married"	"Other-service"	"Own-child"	"Black"	"Male"	"United-States"
22	"Federal-gov"	"Bachelors"	13	"Never-married"	"Prof-specialty"	"Own-child"	"White"	"Male"	"United-States"
19	"Private"	"HS-grad"	9	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
45	"Federal-gov"	"Assoc-acdm"	12	"Divorced"	"Adm-clerical"	"Unmarried"	"Asian-Pac-Islander"	"Male"	"Philippines"
26	"Local-gov"	"HS-grad"	9	"Never-married"	"Other-service"	"Unmarried"	"Black"	"Female"	"United-States"
42	"Local-gov"	"10th"	6	"Married-civ-spouse"	"Handlers-cleaners"	"Husband"	"White"	"Male"	"United-States"
62	"Self-emp-not-inc"	"HS-grad"	9	"Married-civ-spouse"	"Farming-fishing"	"Husband"	"White"	"Male"	"United-States"
61	"Private"	"10th"	6	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
34	"Private"	"Bachelors"	13	"Divorced"	"Sales"	"Not-in-family"	"Amer-Indian-Eskimo"	"Male"	"United-States"
22	"Local-gov"	"HS-grad"	9	"Never-married"	"Other-service"	"Own-child"	"White"	"Female"	"United-States"
56	"Private"	"Masters"	14	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
32	"Private"	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
26	"Private"	"HS-grad"	9	"Divorced"	"Craft-repair"	"Not-in-family"	"White"	"Male"	"United-States"
32	"Private"	"HS-grad"	9	"Never-married"	"Sales"	"Own-child"	"Black"	"Female"	"United-States"
58	"Private"	"Assoc-acdm"	12	"Divorced"	"Adm-clerical"	"Not-in-family"	"White"	"Male"	"United-States"
25	"Self-emp-not-inc"	"Assoc-acdm"	12	"Married-civ-spouse"	"Adm-clerical"	"Wife"	"White"	"Female"	"United-States"
23	"Private"	"Some-college"	10	"Never-married"	"Adm-clerical"	"Own-child"	"White"	"Female"	"United-States"
23	"Private"	"Some-college"	10	"Married-civ-spouse"	"Tech-support"	"Husband"	"White"	"Male"	"United-States"
54	"Private"	"Some-college"	10	"Married-civ-spouse"	"Adm-clerical"	"Husband"	"White"	"Male"	"United-States"
28	"Private"	"Some-college"	10	"Never-married"	"Exec-managerial"	"Not-in-family"	"White"	"Female"	"United-States"
35	"Private"	"Bachelors"	13	"Married-civ-spouse"	"Sales"	"Husband"	"White"	"Male"	"United-States"
30	"Private"	"Some-college"	10	"Married-civ-spouse"	"Prof-specialty"	"Husband"	"White"	"Male"	"United-States"
